loan_id,no_of_dependents,education,self_employed,loan_term,cibil_score,loan_status,income_annum_usd,loan_amount_usd,residential_assets_usd,commercial_assets_usd,luxury_assets_usd,bank_assets_usd
199,4, Not Graduate, Yes,20,455, Rejected,102409.63855421687,348192.7710843373,183132.53012048194,69879.51807228915,271084.3373493976,113253.01204819277
200,3, Graduate, Yes,10,318, Rejected,56626.50602409639,197590.36144578314,137349.39759036145,97590.36144578313,195180.72289156626,51807.22891566265
201,4, Not Graduate, Yes,20,355, Rejected,118072.2891566265,255421.68674698795,265060.2409638554,107228.9156626506,383132.5301204819,173493.97590361445
202,2, Not Graduate, Yes,16,389, Rejected,45783.132530120485,107228.9156626506,2409.6385542168673,67469.8795180723,146987.9518072289,26506.024096385543
203,2, Graduate, No,2,888, Approved,6024.096385542169,18072.289156626506,18072.289156626506,3614.4578313253014,18072.289156626506,7228.915662650603
204,2, Graduate, Yes,6,352, Rejected,83132.53012048193,187951.80722891566,156626.5060240964,63855.42168674699,272289.156626506,120481.92771084337
205,4, Not Graduate, Yes,12,870, Approved,115662.65060240965,362650.6024096386,3614.4578313253014,80722.89156626505,460240.9638554217,67469.8795180723
206,3, Not Graduate, No,18,827, Approved,34939.75903614458,78313.2530120482,100000.0,7228.915662650603,125301.2048192771,38554.21686746988
207,2, Graduate, No,12,768, Approved,118072.2891566265,251807.22891566265,40963.85542168675,122891.56626506025,465060.2409638554,161445.7831325301
208,0, Graduate, No,18,707, Approved,85542.1686746988,185542.1686746988,124096.38554216867,130120.48192771085,236144.578313253,69879.51807228915
209,1, Not Graduate, Yes,10,355, Rejected,92771.0843373494,230120.48192771085,136144.578313253,59036.14457831325,263855.421686747,79518.07228915663
210,3, Graduate, No,2,652, Approved,16867.469879518074,39759.03614457831,1204.8192771084337,25301.204819277107,42168.67469879518,22891.566265060243
211,3, Graduate, No,2,665, Approved,93975.90361445783,191566.26506024096,173493.97590361445,10843.373493975903,327710.843373494,65060.24096385542
212,5, Not Graduate, Yes,18,420, Rejected,20481.927710843374,72289.15662650602,6024.096385542169,19277.10843373494,44578.31325301205,27710.843373493975
213,2, Not Graduate, No,18,471, Rejected,102409.63855421687,393975.9036144578,151807.22891566265,113253.01204819277,408433.734939759,150602.4096385542
214,5, Not Graduate, No,20,715, Approved,22891.566265060243,90361.44578313253,61445.78313253012,33734.93975903615,78313.2530120482,33734.93975903615
215,2, Not Graduate, Yes,10,689, Approved,80722.89156626505,183132.53012048194,0.0,98795.18072289157,180722.89156626505,81927.7108433735
216,3, Graduate, Yes,4,787, Approved,83132.53012048193,197590.36144578314,133734.93975903615,73493.97590361445,318072.2891566265,45783.132530120485
217,2, Graduate, No,4,819, Approved,31325.301204819276,93975.90361445783,37349.39759036145,51807.22891566265,68674.69879518072,18072.289156626506
218,4, Graduate, Yes,6,809, Approved,115662.65060240965,254216.8674698795,193975.90361445784,114457.8313253012,418072.2891566265,104819.27710843373
219,1, Not Graduate, Yes,2,744, Approved,81927.7108433735,204819.27710843374,186746.98795180724,46987.951807228914,285542.1686746988,42168.67469879518
220,0, Not Graduate, No,6,484, Rejected,38554.21686746988,136144.578313253,42168.67469879518,66265.06024096385,102409.63855421687,25301.204819277107
221,4, Not Graduate, No,6,673, Approved,34939.75903614458,125301.2048192771,61445.78313253012,20481.927710843374,127710.84337349398,20481.927710843374
222,3, Graduate, Yes,18,695, Approved,95180.72289156627,255421.68674698795,166265.06024096385,127710.84337349398,262650.6024096386,59036.14457831325
223,4, Not Graduate, Yes,12,473, Rejected,46987.951807228914,149397.5903614458,77108.43373493975,56626.50602409639,157831.3253012048,45783.132530120485
224,4, Graduate, Yes,2,491, Rejected,55421.68674698795,132530.1204819277,108433.73493975903,48192.77108433735,193975.90361445784,42168.67469879518
225,3, Not Graduate, Yes,8,733, Approved,8433.734939759037,20481.927710843374,14457.831325301206,9638.55421686747,28915.66265060241,6024.096385542169
226,0, Not Graduate, No,20,434, Rejected,62650.60240963855,187951.80722891566,169879.51807228915,69879.51807228915,218072.2891566265,66265.06024096385
227,3, Not Graduate, Yes,10,777, Approved,71084.3373493976,248192.77108433735,22891.566265060243,55421.68674698795,255421.68674698795,77108.43373493975
228,4, Graduate, No,4,774, Approved,86746.98795180723,230120.48192771085,113253.01204819277,84337.34939759035,215662.65060240965,43373.49397590361
229,1, Not Graduate, Yes,10,717, Approved,104819.27710843373,325301.2048192771,307228.9156626506,103614.4578313253,210843.3734939759,109638.55421686747
230,3, Not Graduate, Yes,12,503, Rejected,13253.012048192772,42168.67469879518,36144.57831325301,4819.277108433735,26506.024096385543,14457.831325301206
231,1, Graduate, Yes,14,598, Approved,48192.77108433735,131325.3012048193,43373.49397590361,79518.07228915663,163855.421686747,53012.048192771086
232,2, Graduate, No,2,543, Approved,118072.2891566265,390361.4457831325,291566.265060241,210843.3734939759,309638.5542168675,92771.0843373494
233,0, Not Graduate, Yes,20,796, Approved,32530.12048192771,81927.7108433735,8433.734939759037,50602.409638554214,84337.34939759035,22891.566265060243
234,3, Not Graduate, Yes,8,386, Rejected,106024.09638554217,416867.4698795181,178313.2530120482,198795.18072289156,221686.7469879518,72289.15662650602
235,5, Not Graduate, Yes,16,632, Approved,39759.03614457831,93975.90361445783,102409.63855421687,6024.096385542169,85542.1686746988,59036.14457831325
236,1, Graduate, Yes,4,481, Approved,83132.53012048193,281927.7108433735,225301.2048192771,13253.012048192772,281927.7108433735,122891.56626506025
237,3, Graduate, Yes,4,770, Rejected,10843.373493975903,42168.67469879518,8433.734939759037,0.0,24096.385542168675,7228.915662650603
238,3, Graduate, Yes,6,667, Approved,49397.590361445786,186746.98795180724,33734.93975903615,19277.10843373494,177108.43373493975,48192.77108433735
239,3, Not Graduate, Yes,8,585, Approved,56626.50602409639,210843.3734939759,14457.831325301206,37349.39759036145,115662.65060240965,59036.14457831325
240,5, Graduate, Yes,16,479, Rejected,40963.85542168675,139759.0361445783,110843.3734939759,68674.69879518072,134939.7590361446,28915.66265060241
241,2, Graduate, No,18,851, Approved,115662.65060240965,271084.3373493976,89156.6265060241,195180.72289156626,292771.0843373494,153012.0481927711
242,3, Not Graduate, Yes,6,378, Rejected,84337.34939759035,195180.72289156626,240963.85542168675,151807.22891566265,244578.31325301205,66265.06024096385
243,5, Graduate, No,18,807, Approved,68674.69879518072,155421.68674698795,49397.590361445786,10843.373493975903,224096.38554216866,66265.06024096385
244,1, Not Graduate, Yes,18,831, Approved,98795.18072289157,390361.4457831325,274698.7951807229,148192.77108433735,213253.01204819276,93975.90361445783
245,2, Not Graduate, No,12,674, Approved,25301.204819277107,61445.78313253012,26506.024096385543,38554.21686746988,77108.43373493975,28915.66265060241
246,1, Not Graduate, Yes,18,725, Approved,96385.5421686747,338554.2168674699,22891.566265060243,154216.8674698795,277108.4337349398,90361.44578313253
247,2, Not Graduate, No,4,600, Approved,96385.5421686747,353012.0481927711,198795.18072289156,159036.14457831325,354216.8674698795,78313.2530120482
248,0, Not Graduate, Yes,10,536, Rejected,113253.01204819277,325301.2048192771,53012.048192771086,20481.927710843374,407228.9156626506,57831.32530120482
249,0, Graduate, No,10,477, Rejected,101204.81927710843,248192.77108433735,18072.289156626506,18072.289156626506,301204.8192771084,143373.4939759036
250,1, Not Graduate, Yes,6,560, Approved,22891.566265060243,60240.96385542169,12048.192771084337,22891.566265060243,75903.61445783133,16867.469879518074
251,0, Not Graduate, Yes,20,539, Rejected,50602.409638554214,197590.36144578314,114457.8313253012,25301.204819277107,137349.39759036145,37349.39759036145
252,5, Graduate, No,8,852, Approved,31325.301204819276,109638.55421686747,44578.31325301205,8433.734939759037,124096.38554216867,39759.03614457831
253,3, Not Graduate, No,20,853, Approved,44578.31325301205,102409.63855421687,100000.0,68674.69879518072,90361.44578313253,59036.14457831325
254,0, Graduate, No,12,729, Approved,106024.09638554217,372289.156626506,20481.927710843374,8433.734939759037,309638.5542168675,137349.39759036145
255,2, Not Graduate, No,2,546, Rejected,25301.204819277107,56626.50602409639,72289.15662650602,38554.21686746988,68674.69879518072,18072.289156626506
256,3, Graduate, Yes,10,489, Rejected,10843.373493975903,28915.66265060241,9638.55421686747,0.0,33734.93975903615,6024.096385542169
257,3, Graduate, Yes,6,869, Approved,118072.2891566265,426506.0240963855,173493.97590361445,197590.36144578314,274698.7951807229,124096.38554216867
258,2, Not Graduate, No,2,502, Rejected,96385.5421686747,240963.85542168675,49397.590361445786,26506.024096385543,380722.8915662651,119277.10843373495
259,0, Graduate, No,8,652, Approved,118072.2891566265,467469.8795180723,279518.0722891566,228915.6626506024,357831.3253012048,65060.24096385542
260,0, Not Graduate, Yes,8,789, Approved,3614.4578313253014,13253.012048192772,4819.277108433735,1204.8192771084337,9638.55421686747,4819.277108433735
261,4, Not Graduate, No,4,325, Approved,32530.12048192771,97590.36144578313,60240.96385542169,9638.55421686747,119277.10843373495,40963.85542168675
262,3, Graduate, Yes,2,716, Approved,89156.6265060241,236144.578313253,49397.590361445786,107228.9156626506,350602.4096385542,50602.409638554214
263,3, Graduate, No,18,523, Rejected,110843.3734939759,413253.0120481928,308433.734939759,48192.77108433735,350602.4096385542,106024.09638554217
264,5, Not Graduate, No,20,352, Rejected,114457.8313253012,267469.8795180723,295180.7228915663,0.0,371084.3373493976,84337.34939759035
265,5, Graduate, Yes,2,345, Approved,45783.132530120485,173493.97590361445,39759.03614457831,9638.55421686747,156626.5060240964,56626.50602409639
266,0, Graduate, No,18,649, Approved,100000.0,233734.93975903615,30120.481927710844,193975.90361445784,292771.0843373494,136144.578313253
267,2, Graduate, Yes,18,666, Approved,33734.93975903615,89156.6265060241,1204.8192771084337,27710.843373493975,75903.61445783133,40963.85542168675
268,0, Graduate, No,10,813, Approved,103614.4578313253,251807.22891566265,136144.578313253,143373.4939759036,313253.0120481928,57831.32530120482
269,0, Not Graduate, No,10,599, Approved,65060.24096385542,202409.63855421686,63855.42168674699,89156.6265060241,174698.7951807229,91566.26506024097
270,5, Graduate, Yes,6,678, Approved,50602.409638554214,113253.01204819277,56626.50602409639,66265.06024096385,119277.10843373495,68674.69879518072
271,5, Not Graduate, No,20,513, Rejected,62650.60240963855,146987.9518072289,161445.7831325301,24096.385542168675,202409.63855421686,65060.24096385542
272,5, Graduate, No,4,870, Approved,113253.01204819277,336144.578313253,13253.012048192772,2409.6385542168673,355421.686746988,125301.2048192771
273,3, Graduate, No,8,483, Rejected,106024.09638554217,245783.1325301205,38554.21686746988,137349.39759036145,339759.0361445783,142168.6746987952
274,1, Graduate, Yes,16,308, Rejected,71084.3373493976,201204.81927710844,69879.51807228915,106024.09638554217,230120.48192771085,63855.42168674699
275,3, Graduate, Yes,16,591, Approved,20481.927710843374,59036.14457831325,56626.50602409639,12048.192771084337,51807.22891566265,16867.469879518074
276,1, Not Graduate, No,10,886, Approved,84337.34939759035,277108.4337349398,168674.6987951807,44578.31325301205,321686.7469879518,43373.49397590361
277,4, Not Graduate, No,6,829, Approved,20481.927710843374,48192.77108433735,0.0,19277.10843373494,62650.60240963855,20481.927710843374
278,0, Not Graduate, No,12,651, Approved,18072.289156626506,59036.14457831325,19277.10843373494,33734.93975903615,55421.68674698795,9638.55421686747
279,4, Not Graduate, No,18,733, Approved,24096.385542168675,56626.50602409639,44578.31325301205,44578.31325301205,84337.34939759035,33734.93975903615
280,5, Graduate, Yes,12,433, Rejected,46987.951807228914,186746.98795180724,114457.8313253012,65060.24096385542,95180.72289156627,55421.68674698795
281,1, Graduate, Yes,14,713, Approved,10843.373493975903,43373.49397590361,15662.650602409638,12048.192771084337,21686.746987951807,14457.831325301206
282,1, Graduate, No,18,403, Rejected,83132.53012048193,271084.3373493976,9638.55421686747,101204.81927710843,203614.4578313253,75903.61445783133
283,0, Graduate, Yes,10,405, Rejected,33734.93975903615,93975.90361445783,93975.90361445783,30120.481927710844,85542.1686746988,40963.85542168675
284,3, Graduate, Yes,10,516, Rejected,81927.7108433735,239759.0361445783,192771.0843373494,72289.15662650602,313253.0120481928,102409.63855421687
285,4, Not Graduate, Yes,8,417, Rejected,7228.915662650603,21686.746987951807,20481.927710843374,8433.734939759037,21686.746987951807,9638.55421686747
286,1, Not Graduate, No,6,468, Rejected,56626.50602409639,168674.6987951807,136144.578313253,21686.746987951807,127710.84337349398,55421.68674698795
287,5, Graduate, Yes,10,672, Approved,36144.57831325301,142168.6746987952,104819.27710843373,43373.49397590361,118072.2891566265,49397.590361445786
288,5, Not Graduate, No,6,530, Rejected,48192.77108433735,167469.8795180723,72289.15662650602,67469.8795180723,150602.4096385542,72289.15662650602
289,1, Not Graduate, Yes,14,824, Approved,37349.39759036145,136144.578313253,44578.31325301205,72289.15662650602,132530.1204819277,53012.048192771086
290,1, Not Graduate, Yes,12,549, Rejected,92771.0843373494,307228.9156626506,218072.2891566265,127710.84337349398,246987.9518072289,84337.34939759035
291,5, Not Graduate, Yes,10,450, Rejected,51807.22891566265,112048.19277108433,25301.204819277107,80722.89156626505,120481.92771084337,49397.590361445786
292,1, Graduate, Yes,20,431, Rejected,69879.51807228915,234939.7590361446,166265.06024096385,60240.96385542169,187951.80722891566,39759.03614457831
293,3, Graduate, Yes,16,312, Rejected,43373.49397590361,128915.6626506024,27710.843373493975,19277.10843373494,157831.3253012048,62650.60240963855
294,0, Not Graduate, Yes,8,320, Rejected,34939.75903614458,91566.26506024097,96385.5421686747,67469.8795180723,115662.65060240965,37349.39759036145
295,0, Graduate, No,4,433, Rejected,106024.09638554217,243373.4939759036,192771.0843373494,50602.409638554214,367469.8795180723,149397.5903614458
296,1, Not Graduate, Yes,10,431, Rejected,3614.4578313253014,12048.192771084337,4819.277108433735,6024.096385542169,10843.373493975903,1204.8192771084337
297,5, Not Graduate, Yes,8,516, Rejected,103614.4578313253,348192.7710843373,119277.10843373495,21686.746987951807,363855.421686747,81927.7108433735
298,2, Not Graduate, Yes,14,476, Rejected,42168.67469879518,144578.31325301205,13253.012048192772,81927.7108433735,149397.5903614458,34939.75903614458
299,5, Graduate, No,6,560, Approved,9638.55421686747,31325.301204819276,1204.8192771084337,2409.6385542168673,36144.57831325301,12048.192771084337
300,2, Graduate, No,12,674, Approved,96385.5421686747,326506.0240963855,173493.97590361445,4819.277108433735,304819.2771084337,77108.43373493975
301,0, Not Graduate, Yes,6,573, Approved,119277.10843373495,460240.9638554217,207228.9156626506,120481.92771084337,242168.6746987952,71084.3373493976
